0.42092794,0.5896304,1.0,0.32545653,0.36866018,0.87536025,0.14864877,0.06839979,0.671492,0.0,0.0,0.5456242,0.44573435,0.8885684,0.71242094,0.34705502,0.8300502,0.38046324,0.28857613,1.0,0.18934152,0.23797692,0.8444234,0.07670579,0.57512707,0.8030334,0.70048225,0.57529354,0.73162806,0.3598484,0.60653704,0.9101668,0.13659118,0.60135597,0.73499614,0.0,0.7021229,0.6494559,0.71518195,0.7521272,0.54516256,0.4080185,0.8015339,0.7003702,0.19922854,0.80570334,0.52734137,0.06511998,0.809559,0.3332431,0.74870974,0.9071768,0.1630205,0.4884032,0.9808223,0.20476285,0.33678764,1.0,0.011761113,0.2340147
0.42115843,0.5945216,1.0,0.3256455,0.37212947,0.8754125,0.14863709,0.07027541,0.6716644,0.0,0.0,0.545658,0.44588816,0.8899382,0.7123477,0.34706214,0.8285135,0.38058302,0.2885524,1.0,0.18948832,0.23792675,0.84618586,0.07676971,0.5753993,0.80415845,0.7004213,0.57540435,0.7297566,0.3599634,0.6066244,0.91013473,0.13671573,0.60159713,0.7377467,0.0,0.7025219,0.6505872,0.7151565,0.7523224,0.54272723,0.40809596,0.8015613,0.69814885,0.19925773,0.8058,0.5266571,0.06507585,0.81007755,0.3343315,0.7487864,0.90747327,0.16171782,0.4885406,0.98084795,0.20453966,0.3368287,1.0,0.0129120955,0.23395833
0.42118725,0.5987127,1.0,0.32568738,0.37504417,0.8754367,0.14862378,0.07155109,0.6717411,0.0,0.0,0.5456598,0.44590238,0.8920123,0.7122931,0.34701207,0.8281028,0.38061702,0.28848127,1.0,0.1895137,0.23785864,0.84691495,0.07674339,0.57548547,0.8060613,0.70038617,0.5754198,0.7293088,0.36001697,0.60660046,0.91024524,0.1367607,0.6016275,0.73865986,0.0,0.7026829,0.65243626,0.71515685,0.75239664,0.5418118,0.40814424,0.801548,0.69684684,0.19926116,0.805843,0.5257312,0.0650476,0.81031024,0.3359761,0.7488649,0.907613,0.1616639,0.48866567,0.98084784,0.20514601,0.33690095,1.0,0.014126052,0.23397626
0.42118782,0.60133094,1.0,0.32570398,0.37682176,0.8754569,0.14863303,0.0721728,0.6717978,0.0,0.0,0.54571086,0.44590846,0.8935433,0.7122691,0.34700146,0.8281,0.38063952,0.28845108,1.0,0.18953262,0.23782931,0.84703624,0.07674793,0.5755191,0.80750895,0.7003785,0.5754379,0.729282,0.36005616,0.6066175,0.9104521,0.13679233,0.6017131,0.7394062,0.0,0.7027449,0.6538487,0.71517354,0.7524437,0.5416794,0.40819725,0.8015659,0.6963841,0.19929971,0.8058856,0.5250892,0.06508723,0.8104014,0.33722562,0.74892825,0.9076751,0.16177313,0.48876214,0.9808477,0.20530257,0.33697733,1.0,0.014261927,0.23404253
0.42111996,0.6052852,1.0,0.3256736,0.37960654,0.87548804,0.1486133,0.073310256,0.67188364,0.0,0.0,0.5457673,0.445852,0.89568996,0.71223927,0.3469633,0.8280901,0.3806819,0.28843343,1.0,0.18956718,0.2378467,0.84739727,0.0767518,0.57550216,0.8096462,0.70037514,0.57540965,0.729147,0.36012053,0.60659975,0.9104003,0.13684286,0.6018254,0.7403607,0.0,0.7027691,0.6560963,0.71520835,0.75246567,0.54197955,0.40830356,0.8015558,0.69640917,0.19939996,0.80591154,0.52504706,0.065190844,0.810471,0.33950475,0.7490332,0.9077285,0.16245954,0.4889258,0.9808351,0.20589727,0.33712283,1.0,0.0148003455,0.23418598
0.42099333,0.6102054,1.0,0.32556373,0.3832463,0.8755296,0.14853814,0.07487062,0.671972,0.0,0.0,0.54580176,0.44574416,0.8985926,0.712191,0.3469058,0.82830423,0.3806871,0.28842533,1.0,0.18954115,0.2379065,0.8477165,0.07668,0.57542515,0.8125444,0.70035946,0.57534564,0.72952074,0.3601706,0.60654217,0.9107194,0.13687526,0.60187113,0.74115115,0.0,0.70272446,0.6591143,0.71523976,0.7524778,0.54300267,0.40842313,0.80162853,0.69761693,0.19952361,0.80610764,0.5265145,0.065298595,0.8104665,0.34252158,0.74914896,0.9077382,0.16348279,0.48910487,0.9808089,0.2065201,0.33728844,1.0,0.014982114,0.23436557
0.42073402,0.6183503,1.0,0.3253551,0.38917965,0.8755846,0.14843436,0.07718493,0.6720725,0.0,0.0,0.54583126,0.44553632,0.9031963,0.71210164,0.3468036,0.82835543,0.38068688,0.28844225,1.0,0.1894799,0.23805661,0.8485889,0.07651779,0.57527643,0.81705767,0.7003294,0.57527304,0.729387,0.36024538,0.6065588,0.9100197,0.13691509,0.6020948,0.7407725,0.0,0.7026349,0.6637528,0.7152948,0.75251263,0.5439395,0.40862337,0.8017923,0.69842887,0.19972695,0.80646586,0.5272214,0.06549467,0.8104433,0.3470705,0.7493542,0.907762,0.16450338,0.48942375,0.98078793,0.2067651,0.33758923,1.0,0.014206131,0.23470093
0.42058724,0.6227581,1.0,0.32519424,0.39259994,0.8756236,0.14833112,0.07866095,0.67212135,0.0,0.0,0.5458076,0.4454197,0.9051695,0.71205086,0.34672016,0.82781196,0.3807199,0.2884112,1.0,0.18949287,0.23808914,0.84984756,0.076447695,0.57520795,0.81895924,0.70031357,0.5752211,0.7287881,0.36032194,0.6065588,0.90997386,0.13698342,0.60225487,0.74213964,0.0,0.7026139,0.6657564,0.7153298,0.75257635,0.5440293,0.4087784,0.8020323,0.69971395,0.19990045,0.8069978,0.530453,0.06558548,0.81047,0.3491339,0.7494818,0.90779513,0.16462936,0.48962912,0.9807741,0.20684211,0.33777913,1.0,0.014169316,0.23489004
0.42043665,0.6282113,1.0,0.32503182,0.396746,0.8756753,0.14822586,0.08039243,0.67220354,0.0,0.0,0.5458226,0.44530714,0.90818506,0.712005,0.34662163,0.8278198,0.38075662,0.288337,1.0,0.18950689,0.23806012,0.85053957,0.0764068,0.5751409,0.8217954,0.700305,0.5751685,0.7285683,0.36040172,0.60656774,0.909856,0.13704526,0.60244155,0.74319685,0.0,0.70259017,0.66856647,0.71537435,0.75261515,0.54433817,0.40893444,0.8022239,0.7007199,0.20006122,0.80747813,0.5331354,0.065672085,0.81048656,0.35180342,0.7496227,0.90780604,0.16497287,0.4898514,0.9807363,0.20697947,0.3379833,1.0,0.014178279,0.23509073
0.4203609,0.6321931,1.0,0.32494515,0.3996692,0.87571144,0.14817108,0.081474885,0.67226464,0.0,0.0,0.5458566,0.44526318,0.91074944,0.71196437,0.34659028,0.82819206,0.3807475,0.28832304,1.0,0.18947122,0.23806417,0.8503058,0.076360434,0.57511204,0.8240812,0.70028806,0.5751591,0.7285412,0.3604215,0.6065908,0.9092209,0.1370427,0.6025156,0.7420963,0.0,0.7025731,0.6706266,0.7153927,0.75261986,0.5443752,0.4090018,0.8022686,0.70045173,0.20011576,0.80759245,0.5326304,0.06572304,0.81047535,0.35345498,0.7497053,0.9077947,0.16462721,0.48997718,0.98071325,0.2060388,0.338097,1.0,0.0126511315,0.23521769
